ref_date,year,quarter,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,sector,inv_grade_yield_pct,high_yield_yield_pct,ig_spread_bps,hy_spread_bps,default_rate_pct,new_issuance_100m_cny,downgrade_ratio_pct,npl_ratio_pct,source_org,release_date,data_status
2016-04-01,2016,2,region,CN-R-EC,华东,CN,中国,科技,3.694,6.866,140,493,1.315,17078.21,2.573,1.657,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-EC,华东,CN,中国,金融,3.318,6.752,123,450,1.372,16914.26,1.694,1.231,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-EC,华东,CN,中国,能源,3.649,8.216,131,428,1.427,17933.63,2.4,1.583,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-EC,华东,CN,中国,消费,3.123,8.354,138,456,1.333,15139.91,2.106,1.495,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-EC,华东,CN,中国,工业,3.012,6.704,143,471,1.096,18087.28,4.196,1.177,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-EC,华东,CN,中国,医疗健康,3.22,7.445,96,415,1.464,17217.49,4.216,1.086,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-EC,华东,CN,中国,公用事业,3.125,7.484,136,410,1.337,15782.77,1.857,0.914,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-EC,华东,CN,中国,地产,3.74,8.328,159,566,1.758,15995.27,4.438,1.698,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-EC,华东,CN,中国,材料,3.128,7.377,138,466,1.377,15273.95,3.131,1.529,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-EC,华东,CN,中国,通信服务,3.288,7.949,126,434,1.571,16534.66,3.908,1.499,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-EC,华东,CN,中国,可选消费,3.304,8.821,131,487,1.39,18368.98,5.389,1.332,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-CC,华中,CN,中国,科技,3.598,6.905,136,437,1.105,5000.7,4.087,1.725,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-CC,华中,CN,中国,金融,3.151,7.256,95,487,0.616,5598.34,3.247,0.834,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-CC,华中,CN,中国,能源,3.252,8.29,101,487,0.946,5639.94,3.93,0.974,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-CC,华中,CN,中国,消费,3.658,8.321,144,464,1.511,7202.58,2.699,1.056,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-CC,华中,CN,中国,工业,3.317,6.985,106,497,0.965,5942.39,3.679,1.736,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-CC,华中,CN,中国,医疗健康,3.471,7.065,112,404,1.27,5317.22,2.297,1.442,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-CC,华中,CN,中国,公用事业,3.326,6.485,99,413,1.411,5823.2,1.758,1.251,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-CC,华中,CN,中国,地产,3.558,7.904,123,565,1.701,4842.08,5.318,1.987,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-CC,华中,CN,中国,材料,3.205,6.97,94,447,0.681,5685.51,2.648,1.486,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-CC,华中,CN,中国,通信服务,3.323,7.774,127,457,0.989,6278.49,2.238,1.335,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-CC,华中,CN,中国,可选消费,3.252,8.404,122,454,1.8,5748.22,3.642,1.809,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SC,华南,CN,中国,科技,3.543,7.823,104,477,1.395,6892.24,4.214,1.511,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SC,华南,CN,中国,金融,3.185,6.494,134,474,0.762,6981.78,1.773,1.351,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SC,华南,CN,中国,能源,3.634,6.803,107,515,0.888,5583.29,2.76,1.205,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SC,华南,CN,中国,消费,3.374,7.942,127,475,0.921,5197.4,2.155,1.269,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SC,华南,CN,中国,工业,3.505,8.164,95,403,0.927,4695.95,2.837,1.273,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SC,华南,CN,中国,医疗健康,3.652,6.999,126,502,1.24,5488.22,3.065,1.628,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SC,华南,CN,中国,公用事业,3.561,7.449,101,504,0.92,5819.84,1.792,1.106,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SC,华南,CN,中国,地产,3.43,7.809,162,476,1.274,6661.55,5.265,2.083,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SC,华南,CN,中国,材料,3.001,6.74,128,396,0.619,7803.39,3.599,1.166,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SC,华南,CN,中国,通信服务,3.502,7.378,123,425,1.217,6517.72,3.816,1.107,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SC,华南,CN,中国,可选消费,3.726,8.808,151,531,1.305,6114.21,4.999,1.964,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SW,西南,CN,中国,科技,3.113,8.044,137,410,0.677,5177.5,4.087,1.278,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SW,西南,CN,中国,金融,3.607,8.15,125,386,1.037,5135.05,2.37,1.06,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SW,西南,CN,中国,能源,3.317,8.389,128,497,0.648,5200.4,4.273,1.071,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SW,西南,CN,中国,消费,3.014,7.724,117,510,1.267,5382.7,2.834,1.297,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SW,西南,CN,中国,工业,3.077,7.901,108,508,1.053,4572.64,3.044,1.251,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SW,西南,CN,中国,医疗健康,3.44,8.299,127,511,0.755,4517.46,3.088,1.471,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SW,西南,CN,中国,公用事业,3.226,7.589,125,407,1.093,5052.11,3.012,0.811,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SW,西南,CN,中国,地产,3.237,8.913,121,506,1.205,5588.27,4.152,1.357,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SW,西南,CN,中国,材料,3.601,6.817,136,505,0.5,4848.0,2.261,0.966,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SW,西南,CN,中国,通信服务,3.12,7.38,101,489,0.921,4491.64,4.229,1.333,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-SW,西南,CN,中国,可选消费,3.53,8.157,150,573,1.925,4403.91,5.361,2.059,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-NW,西北,CN,中国,科技,3.312,7.917,132,429,1.104,2645.97,2.94,0.968,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-NW,西北,CN,中国,金融,3.368,7.31,105,376,0.346,2385.18,3.604,1.167,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-NW,西北,CN,中国,能源,3.196,7.175,101,491,0.896,2434.1,2.832,1.549,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-NW,西北,CN,中国,消费,3.483,8.47,97,427,0.667,3347.21,4.168,1.04,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-NW,西北,CN,中国,工业,3.667,7.341,131,401,0.697,2853.75,4.197,0.979,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-NW,西北,CN,中国,医疗健康,3.15,8.325,139,502,0.501,2851.44,3.457,1.266,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-NW,西北,CN,中国,公用事业,3.362,7.661,110,504,0.524,3130.48,1.922,0.826,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-NW,西北,CN,中国,地产,3.358,8.567,146,483,2.188,2347.6,3.792,1.6,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-NW,西北,CN,中国,材料,3.344,8.438,108,443,0.667,2613.5,3.854,1.509,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-NW,西北,CN,中国,通信服务,3.474,7.846,119,412,1.386,2511.08,2.46,1.589,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,region,CN-R-NW,西北,CN,中国,可选消费,3.584,7.297,159,490,1.12,2801.49,4.736,1.339,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-BJ,北京,CN-R-NC,华北,科技,3.157,6.911,95,393,1.086,1129.96,2.849,1.627,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-BJ,北京,CN-R-NC,华北,金融,3.089,6.645,105,433,1.342,1396.88,3.261,1.52,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-BJ,北京,CN-R-NC,华北,能源,3.067,6.908,137,492,0.883,1148.12,3.377,1.147,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-BJ,北京,CN-R-NC,华北,消费,3.44,8.333,107,492,0.507,1482.57,3.247,0.996,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-BJ,北京,CN-R-NC,华北,工业,3.339,7.799,126,498,0.544,1732.12,3.568,1.402,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-BJ,北京,CN-R-NC,华北,医疗健康,3.132,7.567,125,527,1.452,1706.61,2.945,1.217,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-BJ,北京,CN-R-NC,华北,公用事业,3.388,7.871,91,388,0.577,1460.02,3.305,1.607,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-BJ,北京,CN-R-NC,华北,地产,3.242,7.682,164,574,2.093,1407.97,3.839,1.762,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-BJ,北京,CN-R-NC,华北,材料,3.58,7.338,105,525,0.81,1521.58,2.446,1.547,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-BJ,北京,CN-R-NC,华北,通信服务,3.289,7.08,126,476,1.401,1554.79,4.058,1.146,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-BJ,北京,CN-R-NC,华北,可选消费,3.314,7.997,160,465,1.419,1320.32,4.003,1.609,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-TJ,天津,CN-R-NC,华北,科技,3.091,7.154,144,411,1.392,577.82,2.854,1.422,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-TJ,天津,CN-R-NC,华北,金融,3.64,6.745,113,487,0.502,507.03,2.368,1.421,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-TJ,天津,CN-R-NC,华北,能源,3.623,7.98,95,457,0.646,571.72,2.112,1.604,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-TJ,天津,CN-R-NC,华北,消费,3.378,7.527,123,445,0.68,556.76,4.239,1.689,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-TJ,天津,CN-R-NC,华北,工业,3.501,8.394,137,422,1.016,640.63,2.637,1.364,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-TJ,天津,CN-R-NC,华北,医疗健康,3.067,6.959,131,463,0.84,799.26,3.482,1.395,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-TJ,天津,CN-R-NC,华北,公用事业,3.464,7.562,134,477,0.341,581.11,3.293,1.044,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-TJ,天津,CN-R-NC,华北,地产,3.389,8.687,139,523,1.287,625.16,4.887,1.737,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-TJ,天津,CN-R-NC,华北,材料,3.275,8.396,131,445,0.83,591.44,2.435,1.374,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-TJ,天津,CN-R-NC,华北,通信服务,3.444,6.867,137,479,1.081,499.95,3.334,1.13,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-TJ,天津,CN-R-NC,华北,可选消费,3.697,7.805,132,512,1.115,450.75,5.199,1.472,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-HE,河北,CN-R-NC,华北,科技,3.425,6.73,114,427,0.89,1325.29,2.245,0.968,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-HE,河北,CN-R-NC,华北,金融,3.122,7.842,100,451,1.016,1035.85,2.034,1.472,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-HE,河北,CN-R-NC,华北,能源,3.122,7.916,139,441,1.397,1487.07,2.666,1.162,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-HE,河北,CN-R-NC,华北,消费,3.262,7.551,101,519,0.785,1785.19,3.151,1.726,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-HE,河北,CN-R-NC,华北,工业,3.493,7.252,117,412,0.99,1261.16,3.294,1.534,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-HE,河北,CN-R-NC,华北,医疗健康,3.668,7.734,100,466,1.008,2060.84,2.711,1.086,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-HE,河北,CN-R-NC,华北,公用事业,3.303,6.511,89,414,0.533,1885.66,1.688,1.17,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-HE,河北,CN-R-NC,华北,地产,3.426,8.69,139,519,1.221,1699.95,4.8,2.0,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-HE,河北,CN-R-NC,华北,材料,3.652,8.458,125,484,1.397,1493.84,3.281,1.025,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-HE,河北,CN-R-NC,华北,通信服务,3.539,6.745,140,516,0.601,1129.74,3.854,1.446,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-HE,河北,CN-R-NC,华北,可选消费,3.732,7.888,167,448,1.719,1171.03,3.48,1.324,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-SX,山西,CN-R-NC,华北,科技,3.477,8.367,116,413,1.335,889.36,2.518,1.393,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-SX,山西,CN-R-NC,华北,金融,3.324,8.027,91,492,1.013,778.69,1.899,0.896,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-SX,山西,CN-R-NC,华北,能源,3.07,7.479,117,411,0.871,596.37,2.918,1.713,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-SX,山西,CN-R-NC,华北,消费,3.451,7.746,143,482,0.947,815.11,3.704,1.016,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-SX,山西,CN-R-NC,华北,工业,3.287,7.374,142,421,0.567,774.24,4.2,1.22,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-SX,山西,CN-R-NC,华北,医疗健康,3.49,8.435,120,516,0.855,1061.98,2.114,1.704,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-SX,山西,CN-R-NC,华北,公用事业,3.535,8.154,115,372,1.286,957.33,3.729,0.828,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-SX,山西,CN-R-NC,华北,地产,3.298,8.763,128,551,1.255,1116.59,4.089,1.827,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-SX,山西,CN-R-NC,华北,材料,3.685,8.297,107,483,1.073,701.52,2.387,1.078,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-SX,山西,CN-R-NC,华北,通信服务,3.047,6.702,102,467,1.431,808.25,4.283,1.725,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-SX,山西,CN-R-NC,华北,可选消费,3.409,7.592,155,472,1.446,829.71,3.591,1.387,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-NM,内蒙古,CN-R-NC,华北,科技,3.465,7.151,99,399,1.015,538.24,2.346,1.482,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-NM,内蒙古,CN-R-NC,华北,金融,3.417,6.715,120,433,1.068,455.97,2.908,1.321,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-NM,内蒙古,CN-R-NC,华北,能源,3.171,7.513,113,414,1.223,501.78,4.254,1.589,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-NM,内蒙古,CN-R-NC,华北,消费,3.052,7.521,137,507,0.928,645.9,3.873,1.505,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-NM,内蒙古,CN-R-NC,华北,工业,3.102,7.248,105,453,1.335,686.92,2.58,1.702,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-NM,内蒙古,CN-R-NC,华北,医疗健康,3.1,8.071,96,412,0.646,619.4,2.277,1.483,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-NM,内蒙古,CN-R-NC,华北,公用事业,3.551,6.76,104,443,0.287,705.41,2.036,1.338,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-NM,内蒙古,CN-R-NC,华北,地产,3.307,8.689,122,467,1.737,648.64,4.796,1.866,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-NM,内蒙古,CN-R-NC,华北,材料,3.495,8.403,97,493,1.117,590.08,4.194,1.252,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-NM,内蒙古,CN-R-NC,华北,通信服务,3.321,7.837,129,412,1.022,526.36,3.719,1.725,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-NM,内蒙古,CN-R-NC,华北,可选消费,3.682,8.978,132,512,1.66,512.21,3.521,1.749,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-LN,辽宁,CN-R-NE,东北,科技,3.231,7.036,116,437,1.426,1191.22,2.754,1.739,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-LN,辽宁,CN-R-NE,东北,金融,3.556,8.119,117,377,0.656,1188.83,2.321,1.106,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-LN,辽宁,CN-R-NE,东北,能源,3.447,7.955,97,441,1.147,1194.46,4.003,1.569,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-LN,辽宁,CN-R-NE,东北,消费,3.561,7.706,130,489,0.601,1038.31,2.968,1.425,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-LN,辽宁,CN-R-NE,东北,工业,3.394,7.762,107,392,0.768,1023.18,2.414,1.472,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-LN,辽宁,CN-R-NE,东北,医疗健康,3.414,7.072,138,430,0.676,1019.57,2.187,1.387,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-LN,辽宁,CN-R-NE,东北,公用事业,3.555,7.552,87,465,0.766,1271.48,1.669,1.391,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-LN,辽宁,CN-R-NE,东北,地产,3.712,8.058,145,537,1.497,1411.51,4.617,2.015,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-LN,辽宁,CN-R-NE,东北,材料,3.694,7.835,124,480,0.601,1186.74,3.201,1.282,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-LN,辽宁,CN-R-NE,东北,通信服务,3.28,7.776,126,463,1.087,1229.44,3.288,1.377,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-LN,辽宁,CN-R-NE,东北,可选消费,3.549,8.39,144,462,2.098,950.18,5.31,1.62,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-JL,吉林,CN-R-NE,东北,科技,3.529,7.664,96,421,1.118,377.25,3.124,1.065,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-JL,吉林,CN-R-NE,东北,金融,3.424,7.88,135,385,0.429,494.44,2.281,1.353,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-JL,吉林,CN-R-NE,东北,能源,3.329,7.553,125,424,1.522,481.75,3.597,1.368,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-JL,吉林,CN-R-NE,东北,消费,3.212,7.994,141,475,0.539,362.67,4.099,1.412,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-JL,吉林,CN-R-NE,东北,工业,3.331,7.133,137,521,1.017,430.43,2.439,1.044,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-JL,吉林,CN-R-NE,东北,医疗健康,3.414,8.147,102,481,1.411,360.14,2.495,1.293,银行间市场交易商协会,2016-05-26,final
2016-04-01,2016,2,province,CN-JL,吉林,CN-R-NE,东北,公用事业,3.617,7.557,101,438,0.376,453.83,3.231,0.965,银行间市场交易商协会,2016-05-26,final
