ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,total_sales_100m_cny,auto_sales_100m_cny,food_sales_100m_cny,ecommerce_sales_100m_cny,service_retail_100m_cny,yoy_change_pct,mom_change_sa_pct,real_yoy_change_pct,source_org,release_date,data_status
2018-07-01,2018,7,province,CN-HL,黑龙江,CN-R-NE,东北,625.26,67.14,69.13,157.89,159.2,4.255,1.035,2.977,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-SH,上海,CN-R-EC,华东,1577.16,144.35,182.31,469.81,437.5,5.084,1.223,4.197,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-JS,江苏,CN-R-EC,华东,4478.64,439.23,741.91,1095.3,1290.82,4.456,0.267,4.549,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-ZJ,浙江,CN-R-EC,华东,2934.62,229.37,365.98,790.97,871.24,5.207,0.683,4.732,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-AH,安徽,CN-R-EC,华东,1717.83,160.26,217.17,374.8,474.94,4.109,0.694,3.697,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-FJ,福建,CN-R-EC,华东,1779.51,183.38,204.39,510.14,488.16,3.126,0.07,2.021,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-JX,江西,CN-R-EC,华东,1154.63,120.18,160.18,283.07,354.76,4.644,0.23,4.765,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-SD,山东,CN-R-EC,华东,4065.57,259.21,452.74,1184.53,1236.14,5.955,1.168,4.62,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-HA,河南,CN-R-CC,华中,2304.72,195.8,232.34,658.63,645.17,5.113,0.918,4.576,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-HB,湖北,CN-R-CC,华中,2111.4,237.52,233.17,501.94,528.17,3.922,-0.038,3.385,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-HN,湖南,CN-R-CC,华中,1845.95,216.33,176.27,515.93,508.71,5.978,0.879,4.442,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-GD,广东,CN-R-SC,华南,4958.57,454.86,527.02,1454.94,1642.63,4.216,0.934,2.866,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-GX,广西,CN-R-SC,华南,957.73,85.99,106.38,203.44,294.8,3.557,-0.003,2.219,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-HI,海南,CN-R-SC,华南,283.43,18.69,28.47,86.98,70.03,3.383,0.986,2.328,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-CQ,重庆,CN-R-SW,西南,1144.06,143.28,105.03,242.07,310.27,5.04,0.193,4.762,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-SC,四川,CN-R-SW,西南,2411.93,298.8,284.64,533.37,706.09,3.741,1.211,2.184,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-GZ,贵州,CN-R-SW,西南,893.47,75.98,87.78,210.25,253.86,4.537,0.358,3.456,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-YN,云南,CN-R-SW,西南,1032.33,132.0,93.83,209.1,309.39,5.023,1.381,4.749,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-XZ,西藏,CN-R-SW,西南,112.55,13.68,11.93,21.15,28.24,5.667,0.296,5.248,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-SN,陕西,CN-R-NW,西北,1310.28,169.42,168.42,423.07,388.09,5.654,-0.309,5.295,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-GS,甘肃,CN-R-NW,西北,383.84,40.13,41.22,107.61,111.75,5.21,1.471,4.456,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-QH,青海,CN-R-NW,西北,173.8,15.28,23.22,53.63,46.41,4.543,0.371,3.55,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-NX,宁夏,CN-R-NW,西北,244.66,25.74,29.21,55.42,70.71,5.624,1.386,5.258,国家统计局,2018-08-10,final
2018-07-01,2018,7,province,CN-XJ,新疆,CN-R-NW,西北,634.17,57.42,96.98,181.4,180.45,3.251,0.242,2.697,国家统计局,2018-08-10,final
2018-07-01,2018,7,city,CN-GZ-GZ,广州,CN-GD,广东,866.38,94.73,120.14,273.86,310.98,5.685,0.287,4.9,国家统计局,2018-08-10,final
2018-07-01,2018,7,city,CN-GD-SZ,深圳,CN-GD,广东,1069.76,140.46,131.77,296.49,370.14,4.716,1.375,3.323,国家统计局,2018-08-10,final
2018-07-01,2018,7,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,676.27,71.42,118.91,162.24,195.78,6.09,0.049,4.638,国家统计局,2018-08-10,final
2018-07-01,2018,7,city,CN-JS-NJ,南京,CN-JS,江苏,711.85,59.64,119.74,164.21,244.86,4.142,1.081,3.654,国家统计局,2018-08-10,final
2018-07-01,2018,7,city,CN-HB-WH,武汉,CN-HB,湖北,491.66,50.85,70.18,121.14,130.7,3.641,1.343,3.769,国家统计局,2018-08-10,final
2018-07-01,2018,7,city,CN-SC-CD,成都,CN-SC,四川,555.02,76.11,97.72,143.56,153.77,6.678,1.087,5.119,国家统计局,2018-08-10,final
2018-07-01,2018,7,city,CN-SN-XA,西安,CN-SN,陕西,304.75,26.81,49.29,93.48,99.37,6.718,0.888,6.842,国家统计局,2018-08-10,final
2018-07-01,2018,7,city,CN-JS-SZ,苏州,CN-JS,江苏,1017.91,88.31,180.42,265.39,322.57,4.575,0.259,3.729,国家统计局,2018-08-10,final
2018-07-01,2018,7,city,CN-SD-QD,青岛,CN-SD,山东,638.81,77.88,86.3,154.51,191.31,3.712,0.123,3.129,国家统计局,2018-08-10,final
2018-07-01,2018,7,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,441.39,59.64,56.68,106.0,153.21,5.926,0.727,5.697,国家统计局,2018-08-10,final
2018-08-01,2018,8,national,CN,中国,,,46716.83,6190.88,6279.12,11827.08,14712.26,2.265,-0.057,1.527,国家统计局,2018-09-10,final
2018-08-01,2018,8,region,CN-R-NC,华北,CN,中国,5609.2,569.63,757.11,1552.09,1679.6,2.547,0.347,1.817,国家统计局,2018-09-10,final
2018-08-01,2018,8,region,CN-R-NE,东北,CN,中国,2118.21,260.97,244.12,485.95,602.84,4.52,0.878,4.562,国家统计局,2018-09-10,final
2018-08-01,2018,8,region,CN-R-EC,华东,CN,中国,17944.26,2611.42,2320.92,4360.2,5974.54,3.356,0.311,2.101,国家统计局,2018-09-10,final
2018-08-01,2018,8,region,CN-R-CC,华中,CN,中国,6435.4,839.85,876.45,1612.53,1821.27,4.775,0.23,3.803,国家统计局,2018-09-10,final
2018-08-01,2018,8,region,CN-R-SC,华南,CN,中国,6319.05,674.77,856.89,1667.14,2119.73,4.863,-0.837,3.915,国家统计局,2018-09-10,final
2018-08-01,2018,8,region,CN-R-SW,西南,CN,中国,5478.67,822.87,767.45,1314.59,1706.29,4.331,0.4,3.772,国家统计局,2018-09-10,final
2018-08-01,2018,8,region,CN-R-NW,西北,CN,中国,2812.05,411.36,456.18,834.59,807.98,3.808,-0.19,3.306,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-BJ,北京,CN-R-NC,华北,1617.21,154.74,212.9,422.77,437.12,2.964,0.889,1.566,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-TJ,天津,CN-R-NC,华北,668.1,74.8,97.36,225.92,206.23,4.571,-0.407,3.641,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-HE,河北,CN-R-NC,华北,1703.35,169.66,234.83,444.03,568.62,5.828,0.9,5.102,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-SX,山西,CN-R-NC,华北,954.31,95.86,119.63,277.18,248.51,5.583,0.468,3.996,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-NM,内蒙古,CN-R-NC,华北,666.23,74.57,92.39,182.19,219.13,3.414,-0.29,2.419,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-LN,辽宁,CN-R-NE,东北,1095.41,131.61,126.46,239.52,305.32,2.477,-0.151,2.584,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-JL,吉林,CN-R-NE,东北,419.4,44.04,55.23,103.36,143.86,5.071,0.243,4.576,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-HL,黑龙江,CN-R-NE,东北,603.4,85.32,62.43,143.07,153.67,2.172,0.03,1.419,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-SH,上海,CN-R-EC,华东,1625.29,182.17,245.05,312.85,604.57,5.756,-0.549,4.214,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-JS,江苏,CN-R-EC,华东,4450.57,690.5,665.19,1050.02,1500.39,4.74,0.082,3.928,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-ZJ,浙江,CN-R-EC,华东,3183.08,480.26,426.16,700.92,1147.91,2.977,0.376,2.763,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-AH,安徽,CN-R-EC,华东,1692.72,277.28,209.62,451.19,514.69,5.166,0.26,5.034,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-FJ,福建,CN-R-EC,华东,1749.27,199.94,215.35,466.12,629.83,4.454,-0.338,4.574,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-JX,江西,CN-R-EC,华东,1106.3,163.22,135.42,264.65,321.87,5.425,0.838,5.059,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-SD,山东,CN-R-EC,华东,4137.03,618.05,424.14,1114.45,1255.26,4.513,0.633,4.389,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-HA,河南,CN-R-CC,华中,2387.22,287.56,335.93,650.88,706.62,4.689,-0.043,4.348,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-HB,湖北,CN-R-CC,华中,2122.03,292.76,286.12,502.03,597.55,4.129,-0.429,2.655,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-HN,湖南,CN-R-CC,华中,1926.15,259.53,254.4,459.62,517.1,4.795,0.448,3.806,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-GD,广东,CN-R-SC,华南,5010.55,527.51,656.84,1297.24,1687.51,3.845,0.806,3.284,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-GX,广西,CN-R-SC,华南,1012.84,107.82,159.61,285.62,353.53,5.491,-0.091,4.03,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-HI,海南,CN-R-SC,华南,295.66,39.44,40.44,84.29,78.68,5.505,-0.453,4.094,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-CQ,重庆,CN-R-SW,西南,1104.99,154.59,170.3,231.7,366.02,5.559,0.781,4.324,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-SC,四川,CN-R-SW,西南,2372.21,311.78,313.8,599.36,688.9,2.109,-0.58,1.321,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-GZ,贵州,CN-R-SW,西南,912.12,171.84,120.93,217.88,309.15,2.636,-0.281,2.722,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-YN,云南,CN-R-SW,西南,980.69,163.23,149.17,240.77,302.26,4.177,0.116,3.798,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-XZ,西藏,CN-R-SW,西南,108.65,21.43,13.26,24.88,39.96,3.953,-0.648,3.436,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-SN,陕西,CN-R-NW,西北,1329.17,185.71,239.15,432.62,362.85,2.989,0.571,2.823,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-GS,甘肃,CN-R-NW,西北,399.06,57.46,54.45,117.71,103.96,5.287,0.289,3.911,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-QH,青海,CN-R-NW,西北,188.66,22.81,25.81,51.45,56.15,3.167,0.148,2.424,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-NX,宁夏,CN-R-NW,西北,251.46,41.19,33.16,62.53,81.89,5.801,0.65,4.815,国家统计局,2018-09-10,final
2018-08-01,2018,8,province,CN-XJ,新疆,CN-R-NW,西北,643.69,104.19,103.6,170.28,203.13,5.119,0.221,3.531,国家统计局,2018-09-10,final
2018-08-01,2018,8,city,CN-GZ-GZ,广州,CN-GD,广东,889.7,77.48,110.75,198.56,254.02,2.833,0.58,1.442,国家统计局,2018-09-10,final
2018-08-01,2018,8,city,CN-GD-SZ,深圳,CN-GD,广东,1064.76,129.39,164.94,288.32,356.2,3.527,0.622,2.714,国家统计局,2018-09-10,final
2018-08-01,2018,8,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,638.15,65.13,103.73,177.82,223.61,3.55,-0.639,3.709,国家统计局,2018-09-10,final
2018-08-01,2018,8,city,CN-JS-NJ,南京,CN-JS,江苏,689.4,67.36,92.05,161.99,190.74,5.716,-0.204,5.467,国家统计局,2018-09-10,final
2018-08-01,2018,8,city,CN-HB-WH,武汉,CN-HB,湖北,486.63,42.34,69.08,111.15,147.99,2.617,-0.453,2.239,国家统计局,2018-09-10,final
2018-08-01,2018,8,city,CN-SC-CD,成都,CN-SC,四川,545.27,51.25,91.41,134.58,186.64,2.41,-0.432,1.453,国家统计局,2018-09-10,final
2018-08-01,2018,8,city,CN-SN-XA,西安,CN-SN,陕西,305.42,24.64,38.19,80.83,99.68,4.642,0.131,3.407,国家统计局,2018-09-10,final
2018-08-01,2018,8,city,CN-JS-SZ,苏州,CN-JS,江苏,1001.33,83.74,127.76,258.9,321.13,5.573,0.015,5.614,国家统计局,2018-09-10,final
2018-08-01,2018,8,city,CN-SD-QD,青岛,CN-SD,山东,693.35,81.55,92.1,175.22,213.57,3.224,-0.344,3.374,国家统计局,2018-09-10,final
2018-08-01,2018,8,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,451.05,52.74,64.53,131.07,148.54,4.488,-0.339,3.786,国家统计局,2018-09-10,final
2018-09-01,2018,9,national,CN,中国,,,46691.26,5795.53,7187.88,12600.92,13316.96,2.911,0.947,2.528,国家统计局,2018-10-11,final
2018-09-01,2018,9,region,CN-R-NC,华北,CN,中国,5382.57,757.3,850.3,1400.89,1645.27,3.037,0.641,2.065,国家统计局,2018-10-11,final
2018-09-01,2018,9,region,CN-R-NE,东北,CN,中国,2192.98,307.99,354.68,514.25,542.68,5.86,-0.112,4.928,国家统计局,2018-10-11,final
2018-09-01,2018,9,region,CN-R-EC,华东,CN,中国,18351.25,1940.84,2761.42,4676.12,5439.66,4.33,0.368,3.493,国家统计局,2018-10-11,final
2018-09-01,2018,9,region,CN-R-CC,华中,CN,中国,6303.08,1028.67,876.85,1616.06,1752.79,3.539,0.562,3.384,国家统计局,2018-10-11,final
2018-09-01,2018,9,region,CN-R-SC,华南,CN,中国,6301.3,696.38,1059.83,2026.78,1929.31,4.526,-0.532,4.064,国家统计局,2018-10-11,final
2018-09-01,2018,9,region,CN-R-SW,西南,CN,中国,5454.58,656.72,915.36,1627.19,1298.83,4.282,-0.356,4.578,国家统计局,2018-10-11,final
2018-09-01,2018,9,region,CN-R-NW,西北,CN,中国,2705.51,407.63,369.44,739.62,708.41,3.817,1.16,3.047,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-BJ,北京,CN-R-NC,华北,1588.5,242.67,233.25,438.05,471.16,4.14,1.178,4.572,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-TJ,天津,CN-R-NC,华北,648.4,99.29,92.8,159.87,178.61,5.169,-0.448,4.96,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-HE,河北,CN-R-NC,华北,1582.21,210.08,274.84,410.81,547.79,2.87,0.867,2.243,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-SX,山西,CN-R-NC,华北,935.3,110.58,165.06,221.72,246.67,4.356,0.398,3.262,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-NM,内蒙古,CN-R-NC,华北,628.16,94.68,84.34,170.44,201.05,4.597,-0.502,4.856,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-LN,辽宁,CN-R-NE,东北,1138.71,169.01,162.23,279.74,303.79,6.273,-0.407,5.699,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-JL,吉林,CN-R-NE,东北,454.48,48.45,84.02,104.77,116.13,6.607,0.127,5.548,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-HL,黑龙江,CN-R-NE,东北,599.79,90.53,108.43,129.74,122.76,5.674,0.71,4.806,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-SH,上海,CN-R-EC,华东,1633.25,173.96,285.06,427.26,465.56,5.465,-0.163,5.921,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-JS,江苏,CN-R-EC,华东,4587.56,462.71,660.52,1239.5,1463.41,3.537,0.962,2.892,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-ZJ,浙江,CN-R-EC,华东,3193.18,305.65,505.78,775.76,879.36,6.14,0.672,6.316,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-AH,安徽,CN-R-EC,华东,1767.14,205.86,281.26,467.0,454.86,4.135,0.732,3.417,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-FJ,福建,CN-R-EC,华东,1793.82,189.28,258.12,488.57,591.17,4.667,0.592,4.662,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-JX,江西,CN-R-EC,华东,1168.71,138.03,210.52,244.77,334.84,4.322,0.291,4.617,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-SD,山东,CN-R-EC,华东,4207.58,465.35,560.15,1033.26,1250.46,3.683,-0.259,3.112,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-HA,河南,CN-R-CC,华中,2282.32,329.68,250.01,576.18,663.39,5.269,0.939,4.137,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-HB,湖北,CN-R-CC,华中,2102.08,455.31,336.92,470.88,588.67,6.324,1.095,5.09,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-HN,湖南,CN-R-CC,华中,1918.67,243.68,289.92,568.99,500.74,5.864,0.391,5.154,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-GD,广东,CN-R-SC,华南,5049.5,529.83,846.33,1648.96,1582.34,3.885,-0.087,3.75,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-GX,广西,CN-R-SC,华南,952.82,125.07,162.94,305.06,278.8,3.49,-0.585,3.753,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-HI,海南,CN-R-SC,华南,298.98,41.47,50.56,72.76,68.18,6.558,-0.064,5.995,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-CQ,重庆,CN-R-SW,西南,1136.9,158.08,199.29,307.93,258.39,3.7,0.007,2.435,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-SC,四川,CN-R-SW,西南,2290.27,232.22,435.44,677.64,546.49,6.576,-0.015,5.379,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-GZ,贵州,CN-R-SW,西南,916.85,123.33,122.15,267.45,235.28,4.867,-0.328,4.932,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-YN,云南,CN-R-SW,西南,998.73,131.9,140.45,335.36,231.88,5.27,1.061,5.01,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-XZ,西藏,CN-R-SW,西南,111.83,11.2,18.04,38.81,26.78,2.665,0.016,2.048,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-SN,陕西,CN-R-NW,西北,1264.6,204.15,164.75,330.55,323.01,6.084,0.312,5.251,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-GS,甘肃,CN-R-NW,西北,407.23,68.69,56.54,111.01,108.04,6.082,-0.592,5.516,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-QH,青海,CN-R-NW,西北,175.2,25.1,30.39,41.68,41.35,4.521,0.046,3.652,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-NX,宁夏,CN-R-NW,西北,245.13,30.91,34.07,60.72,59.02,6.472,0.509,5.586,国家统计局,2018-10-11,final
2018-09-01,2018,9,province,CN-XJ,新疆,CN-R-NW,西北,613.35,78.78,83.69,195.65,176.98,4.477,-0.085,4.444,国家统计局,2018-10-11,final
2018-09-01,2018,9,city,CN-GZ-GZ,广州,CN-GD,广东,854.64,104.42,115.58,189.75,253.74,4.61,-0.133,3.994,国家统计局,2018-10-11,final
2018-09-01,2018,9,city,CN-GD-SZ,深圳,CN-GD,广东,1052.35,114.91,167.29,271.37,322.87,5.096,-0.552,4.317,国家统计局,2018-10-11,final
2018-09-01,2018,9,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,677.24,56.59,113.54,187.44,188.33,3.669,0.208,3.241,国家统计局,2018-10-11,final
2018-09-01,2018,9,city,CN-JS-NJ,南京,CN-JS,江苏,705.85,65.04,121.79,164.89,187.31,5.917,0.685,5.011,国家统计局,2018-10-11,final
2018-09-01,2018,9,city,CN-HB-WH,武汉,CN-HB,湖北,507.08,47.77,88.34,161.87,143.07,3.572,0.581,3.667,国家统计局,2018-10-11,final
2018-09-01,2018,9,city,CN-SC-CD,成都,CN-SC,四川,548.35,66.94,86.21,152.33,151.68,3.546,1.055,2.899,国家统计局,2018-10-11,final
2018-09-01,2018,9,city,CN-SN-XA,西安,CN-SN,陕西,305.39,26.04,41.24,70.34,101.5,2.96,0.068,2.812,国家统计局,2018-10-11,final
2018-09-01,2018,9,city,CN-JS-SZ,苏州,CN-JS,江苏,988.88,117.09,162.34,283.36,323.03,6.422,-0.197,6.566,国家统计局,2018-10-11,final
2018-09-01,2018,9,city,CN-SD-QD,青岛,CN-SD,山东,655.45,57.75,109.03,177.24,173.96,5.406,1.084,4.646,国家统计局,2018-10-11,final
2018-09-01,2018,9,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,432.45,50.71,57.11,116.73,121.72,4.508,-0.347,4.339,国家统计局,2018-10-11,final
2018-10-01,2018,10,national,CN,中国,,,47418.52,4762.22,7242.16,12575.63,16861.16,6.21,0.69,5.531,国家统计局,2018-11-10,final
2018-10-01,2018,10,region,CN-R-NC,华北,CN,中国,5698.56,647.45,744.64,1249.18,2205.55,4.361,-0.752,3.822,国家统计局,2018-11-10,final
2018-10-01,2018,10,region,CN-R-NE,东北,CN,中国,2272.46,211.63,351.62,597.68,813.87,4.448,0.645,3.564,国家统计局,2018-11-10,final
2018-10-01,2018,10,region,CN-R-EC,华东,CN,中国,18593.67,1920.85,2921.08,5423.48,6063.91,5.202,-0.567,4.718,国家统计局,2018-11-10,final
2018-10-01,2018,10,region,CN-R-CC,华中,CN,中国,6532.84,574.31,816.68,1496.2,2086.08,6.071,0.302,5.715,国家统计局,2018-11-10,final
2018-10-01,2018,10,region,CN-R-SC,华南,CN,中国,6188.27,600.67,1104.57,1581.31,2251.36,4.174,-0.138,2.86,国家统计局,2018-11-10,final
2018-10-01,2018,10,region,CN-R-SW,西南,CN,中国,5426.5,529.38,922.39,1526.86,2288.22,5.679,-0.131,5.537,国家统计局,2018-11-10,final
2018-10-01,2018,10,region,CN-R-NW,西北,CN,中国,2706.22,277.93,381.19,700.92,1152.16,3.44,-0.629,2.785,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-BJ,北京,CN-R-NC,华北,1672.37,154.79,245.4,394.47,657.75,6.058,-0.49,4.695,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-TJ,天津,CN-R-NC,华北,665.44,86.79,87.52,139.8,248.82,2.918,-0.489,2.677,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-HE,河北,CN-R-NC,华北,1719.5,214.89,203.04,383.26,706.48,6.421,0.219,5.933,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-SX,山西,CN-R-NC,华北,978.73,112.01,108.02,203.63,336.03,6.707,-0.141,6.264,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-NM,内蒙古,CN-R-NC,华北,662.52,78.97,100.66,128.01,256.47,2.906,0.376,3.054,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-LN,辽宁,CN-R-NE,东北,1188.64,90.44,211.72,279.31,452.07,3.581,0.345,2.161,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-JL,吉林,CN-R-NE,东北,457.25,55.29,60.16,129.66,165.29,5.131,-0.879,5.341,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-HL,黑龙江,CN-R-NE,东北,626.57,65.9,79.73,188.71,196.5,3.869,0.605,2.522,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-SH,上海,CN-R-EC,华东,1749.49,214.13,232.58,519.51,563.45,6.109,-0.113,4.766,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-JS,江苏,CN-R-EC,华东,4545.1,462.78,679.58,1260.38,1593.46,4.172,0.25,3.443,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-ZJ,浙江,CN-R-EC,华东,3177.8,408.81,516.39,1029.31,1066.05,6.429,-0.908,6.129,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-AH,安徽,CN-R-EC,华东,1772.83,147.88,334.13,464.53,632.94,3.082,0.162,2.646,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-FJ,福建,CN-R-EC,华东,1878.88,227.47,343.74,555.21,575.62,4.38,-0.585,3.218,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-JX,江西,CN-R-EC,华东,1172.04,105.25,195.94,388.63,345.06,6.325,-0.744,6.233,国家统计局,2018-11-10,final
