ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,total_index,manufacturing_index,mining_index,utilities_index,hightech_index,equipment_mfg_index,capacity_utilization_pct,yoy_growth_pct,mom_growth_sa_pct,source_org,release_date,data_status
2018-10-01,2018,10,province,CN-JX,江西,CN-R-EC,华东,124.013,128.892,115.107,133.409,137.013,127.338,77.173,4.902,-0.045,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-SD,山东,CN-R-EC,华东,116.298,117.617,112.767,125.398,134.752,129.35,77.025,2.917,-0.092,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-HA,河南,CN-R-CC,华中,115.795,116.21,108.765,122.352,135.462,120.753,75.639,4.543,-0.151,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-HB,湖北,CN-R-CC,华中,118.149,117.828,113.221,128.567,132.361,122.733,77.794,2.964,0.853,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-HN,湖南,CN-R-CC,华中,117.676,118.046,114.368,124.391,133.43,130.795,75.809,3.406,0.215,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-GD,广东,CN-R-SC,华南,115.234,119.466,104.186,119.331,131.699,121.153,75.952,4.933,0.352,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-GX,广西,CN-R-SC,华南,116.13,116.734,107.441,117.537,126.18,122.88,77.297,3.192,-0.038,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-HI,海南,CN-R-SC,华南,114.822,117.823,105.145,122.669,123.615,126.535,74.014,3.764,0.788,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-CQ,重庆,CN-R-SW,西南,122.491,122.732,112.77,127.498,140.702,133.827,76.28,5.033,0.852,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-SC,四川,CN-R-SW,西南,118.971,121.812,109.48,125.327,134.978,131.074,76.55,4.669,0.625,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-GZ,贵州,CN-R-SW,西南,120.665,118.708,113.46,121.911,131.617,132.498,73.86,4.091,0.11,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-YN,云南,CN-R-SW,西南,115.448,114.86,103.455,118.572,132.947,129.148,74.549,4.554,0.002,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-XZ,西藏,CN-R-SW,西南,120.322,122.994,115.765,127.909,131.134,122.986,74.532,4.967,0.169,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-SN,陕西,CN-R-NW,西北,119.696,119.452,115.062,128.358,130.194,132.186,76.904,4.579,0.265,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-GS,甘肃,CN-R-NW,西北,122.257,119.925,110.226,125.928,135.751,129.09,76.429,5.641,0.885,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-QH,青海,CN-R-NW,西北,123.825,122.903,116.525,128.049,141.193,136.819,75.302,4.996,0.034,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-NX,宁夏,CN-R-NW,西北,118.079,120.283,108.062,121.144,128.768,125.781,73.876,4.598,0.72,国家统计局,2018-11-10,final
2018-10-01,2018,10,province,CN-XJ,新疆,CN-R-NW,西北,123.902,124.771,112.935,132.012,133.154,128.952,74.307,3.489,0.869,国家统计局,2018-11-10,final
2018-10-01,2018,10,city,CN-GZ-GZ,广州,CN-GD,广东,118.41,119.37,114.904,123.573,127.713,132.619,75.174,2.926,0.625,国家统计局,2018-11-10,final
2018-10-01,2018,10,city,CN-GD-SZ,深圳,CN-GD,广东,114.628,117.482,112.914,122.134,123.185,117.227,74.475,5.154,-0.159,国家统计局,2018-11-10,final
2018-10-01,2018,10,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,121.638,124.808,114.274,125.224,133.331,126.157,73.986,3.009,0.646,国家统计局,2018-11-10,final
2018-10-01,2018,10,city,CN-JS-NJ,南京,CN-JS,江苏,123.264,121.703,117.511,130.851,133.955,129.047,75.569,4.093,0.791,国家统计局,2018-11-10,final
2018-10-01,2018,10,city,CN-HB-WH,武汉,CN-HB,湖北,114.668,113.995,105.097,117.364,127.953,123.847,74.472,3.258,0.725,国家统计局,2018-11-10,final
2018-10-01,2018,10,city,CN-SC-CD,成都,CN-SC,四川,120.049,119.945,110.828,125.963,131.734,132.383,76.756,2.678,0.769,国家统计局,2018-11-10,final
2018-10-01,2018,10,city,CN-SN-XA,西安,CN-SN,陕西,114.343,114.206,111.956,116.578,133.575,117.642,74.509,4.084,0.506,国家统计局,2018-11-10,final
2018-10-01,2018,10,city,CN-JS-SZ,苏州,CN-JS,江苏,122.345,121.72,111.633,127.828,133.762,130.506,76.119,4.77,0.467,国家统计局,2018-11-10,final
2018-10-01,2018,10,city,CN-SD-QD,青岛,CN-SD,山东,118.586,120.136,110.974,121.766,128.744,125.42,73.934,3.875,-0.057,国家统计局,2018-11-10,final
2018-10-01,2018,10,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,124.52,125.701,121.183,134.209,141.333,129.734,74.36,2.763,0.115,国家统计局,2018-11-10,final
2018-11-01,2018,11,national,CN,中国,,,120.755,124.297,112.988,126.6,140.552,129.73,73.302,6.192,-0.117,国家统计局,2018-12-11,final
2018-11-01,2018,11,region,CN-R-NC,华北,CN,中国,115.507,116.252,112.513,120.792,124.79,124.872,76.355,6.213,0.114,国家统计局,2018-12-11,final
2018-11-01,2018,11,region,CN-R-NE,东北,CN,中国,120.39,124.834,113.355,127.446,139.757,127.281,75.663,5.96,0.909,国家统计局,2018-12-11,final
2018-11-01,2018,11,region,CN-R-EC,华东,CN,中国,119.459,121.176,116.22,123.806,138.252,122.886,75.086,3.405,0.625,国家统计局,2018-12-11,final
2018-11-01,2018,11,region,CN-R-CC,华中,CN,中国,125.374,126.066,119.283,127.914,146.554,131.412,74.095,4.974,0.365,国家统计局,2018-12-11,final
2018-11-01,2018,11,region,CN-R-SC,华南,CN,中国,125.531,129.291,120.195,129.822,136.595,130.773,72.928,4.579,0.37,国家统计局,2018-12-11,final
2018-11-01,2018,11,region,CN-R-SW,西南,CN,中国,118.743,123.24,112.789,125.873,130.733,122.404,73.812,5.669,0.915,国家统计局,2018-12-11,final
2018-11-01,2018,11,region,CN-R-NW,西北,CN,中国,126.216,125.939,113.598,130.326,139.934,129.499,75.041,4.983,0.422,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-BJ,北京,CN-R-NC,华北,118.259,120.791,115.412,124.265,130.191,121.975,73.973,4.399,0.34,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-TJ,天津,CN-R-NC,华北,124.623,127.309,122.779,131.12,137.347,127.329,73.064,6.318,0.043,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-HE,河北,CN-R-NC,华北,123.918,128.545,110.326,133.279,141.876,126.5,76.301,5.94,0.077,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-SX,山西,CN-R-NC,华北,122.222,120.603,113.727,124.624,134.706,130.132,74.066,5.789,0.76,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-NM,内蒙古,CN-R-NC,华北,122.057,120.625,120.759,132.209,139.887,135.27,72.877,5.436,0.047,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-LN,辽宁,CN-R-NE,东北,119.391,118.625,109.194,128.97,128.063,127.845,74.825,4.669,0.747,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-JL,吉林,CN-R-NE,东北,124.679,129.478,118.781,130.366,143.181,136.074,75.982,6.133,0.395,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-HL,黑龙江,CN-R-NE,东北,118.209,119.596,107.913,126.006,128.605,128.531,75.177,3.483,0.886,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-SH,上海,CN-R-EC,华东,122.836,122.811,114.496,132.332,138.187,131.657,73.026,5.634,0.115,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-JS,江苏,CN-R-EC,华东,115.076,115.816,107.804,121.46,128.323,118.136,74.769,4.551,0.499,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-ZJ,浙江,CN-R-EC,华东,121.033,120.998,116.437,129.481,130.334,134.34,74.324,4.227,0.55,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-AH,安徽,CN-R-EC,华东,121.962,123.44,109.159,125.602,137.865,125.276,72.83,4.337,0.24,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-FJ,福建,CN-R-EC,华东,116.315,114.831,107.351,126.772,131.518,122.824,74.237,6.037,-0.028,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-JX,江西,CN-R-EC,华东,123.403,127.539,117.46,126.794,140.768,137.272,73.057,4.657,0.884,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-SD,山东,CN-R-EC,华东,122.087,122.562,114.474,130.947,135.265,126.765,76.486,4.336,0.559,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-HA,河南,CN-R-CC,华中,122.262,122.24,110.172,128.854,140.128,130.017,74.469,6.006,0.846,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-HB,湖北,CN-R-CC,华中,120.761,123.462,115.356,128.221,130.35,130.417,75.877,3.532,0.028,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-HN,湖南,CN-R-CC,华中,117.388,121.01,114.505,118.928,129.296,126.366,77.015,5.538,-0.092,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-GD,广东,CN-R-SC,华南,120.975,123.326,111.977,129.164,133.214,134.352,77.136,6.404,0.06,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-GX,广西,CN-R-SC,华南,117.829,116.45,114.862,123.213,127.75,122.641,75.921,5.572,0.879,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-HI,海南,CN-R-SC,华南,123.932,125.901,114.726,127.554,140.076,128.053,74.931,4.145,0.916,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-CQ,重庆,CN-R-SW,西南,119.044,118.1,112.457,125.628,131.95,132.397,74.53,5.065,-0.101,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-SC,四川,CN-R-SW,西南,115.753,117.687,113.688,124.963,127.52,120.304,73.434,3.61,0.468,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-GZ,贵州,CN-R-SW,西南,121.206,118.932,118.611,131.883,141.071,131.097,74.692,5.463,-0.171,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-YN,云南,CN-R-SW,西南,115.992,117.559,108.372,121.828,127.933,125.161,73.586,4.811,0.722,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-XZ,西藏,CN-R-SW,西南,119.387,121.964,110.421,128.327,138.025,123.896,74.97,3.569,0.797,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-SN,陕西,CN-R-NW,西北,119.494,118.527,112.373,121.206,130.352,133.643,73.875,4.253,0.762,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-GS,甘肃,CN-R-NW,西北,123.598,127.934,117.243,128.695,139.392,127.816,74.8,4.902,0.901,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-QH,青海,CN-R-NW,西北,126.222,128.318,120.437,134.139,137.26,132.169,75.461,4.223,0.747,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-NX,宁夏,CN-R-NW,西北,121.951,124.072,116.212,128.224,141.124,136.584,73.409,3.752,0.038,国家统计局,2018-12-11,final
2018-11-01,2018,11,province,CN-XJ,新疆,CN-R-NW,西北,118.873,120.797,111.687,127.979,134.22,127.693,73.095,5.102,0.401,国家统计局,2018-12-11,final
2018-11-01,2018,11,city,CN-GZ-GZ,广州,CN-GD,广东,117.866,121.069,111.79,127.306,133.823,129.564,76.726,3.638,0.639,国家统计局,2018-12-11,final
2018-11-01,2018,11,city,CN-GD-SZ,深圳,CN-GD,广东,115.15,113.494,104.656,125.358,129.795,125.372,75.376,4.859,-0.087,国家统计局,2018-12-11,final
2018-11-01,2018,11,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,125.285,125.309,116.331,132.54,139.147,136.537,73.32,5.219,0.141,国家统计局,2018-12-11,final
2018-11-01,2018,11,city,CN-JS-NJ,南京,CN-JS,江苏,119.816,124.016,113.207,129.981,139.717,129.199,74.815,3.715,-0.146,国家统计局,2018-12-11,final
2018-11-01,2018,11,city,CN-HB-WH,武汉,CN-HB,湖北,123.088,127.885,115.463,131.806,132.585,135.38,73.418,3.66,-0.094,国家统计局,2018-12-11,final
2018-11-01,2018,11,city,CN-SC-CD,成都,CN-SC,四川,117.463,115.737,113.412,122.376,133.385,120.749,72.893,4.545,0.906,国家统计局,2018-12-11,final
2018-11-01,2018,11,city,CN-SN-XA,西安,CN-SN,陕西,123.572,126.604,110.527,131.69,143.34,129.225,76.284,3.596,0.785,国家统计局,2018-12-11,final
2018-11-01,2018,11,city,CN-JS-SZ,苏州,CN-JS,江苏,122.924,120.954,109.645,131.308,141.35,136.676,73.635,5.816,-0.185,国家统计局,2018-12-11,final
2018-11-01,2018,11,city,CN-SD-QD,青岛,CN-SD,山东,120.691,118.327,113.101,122.258,135.614,134.022,76.771,4.86,0.298,国家统计局,2018-12-11,final
2018-11-01,2018,11,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,125.098,126.42,117.357,130.79,135.992,135.87,73.115,6.002,0.19,国家统计局,2018-12-11,final
2018-12-01,2018,12,national,CN,中国,,,121.7,125.853,114.8,129.474,141.138,135.33,77.607,5.565,0.572,国家统计局,2019-01-10,final
2018-12-01,2018,12,region,CN-R-NC,华北,CN,中国,121.43,125.033,108.951,126.773,131.728,128.302,74.323,3.583,0.878,国家统计局,2019-01-10,final
2018-12-01,2018,12,region,CN-R-NE,东北,CN,中国,117.631,118.496,107.543,123.766,135.336,124.137,74.225,3.355,0.686,国家统计局,2019-01-10,final
2018-12-01,2018,12,region,CN-R-EC,华东,CN,中国,117.049,116.634,111.168,121.58,133.077,129.298,75.843,5.469,0.998,国家统计局,2019-01-10,final
2018-12-01,2018,12,region,CN-R-CC,华中,CN,中国,125.304,128.907,112.361,135.658,138.937,134.055,74.599,4.982,0.207,国家统计局,2019-01-10,final
2018-12-01,2018,12,region,CN-R-SC,华南,CN,中国,127.346,132.259,117.51,135.159,141.166,131.756,73.985,6.513,0.5,国家统计局,2019-01-10,final
2018-12-01,2018,12,region,CN-R-SW,西南,CN,中国,116.845,120.423,107.683,119.374,129.021,127.091,75.097,5.534,0.277,国家统计局,2019-01-10,final
2018-12-01,2018,12,region,CN-R-NW,西北,CN,中国,122.762,125.225,118.978,127.779,142.314,126.423,74.082,4.16,0.279,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-BJ,北京,CN-R-NC,华北,121.583,124.964,112.462,128.17,138.312,130.369,75.378,5.444,0.683,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-TJ,天津,CN-R-NC,华北,123.853,122.779,121.61,125.137,133.725,129.947,77.911,6.441,0.712,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-HE,河北,CN-R-NC,华北,120.977,122.653,114.701,126.341,133.633,125.5,75.312,3.662,-0.095,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-SX,山西,CN-R-NC,华北,121.554,125.832,119.771,126.689,140.124,125.977,76.796,3.35,0.042,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-NM,内蒙古,CN-R-NC,华北,120.399,121.755,114.552,130.32,130.234,133.454,75.044,5.02,0.731,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-LN,辽宁,CN-R-NE,东北,122.036,121.302,120.054,125.663,131.629,127.436,77.663,4.021,0.769,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-JL,吉林,CN-R-NE,东北,115.665,117.402,114.097,119.883,129.842,126.075,73.894,5.205,0.105,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-HL,黑龙江,CN-R-NE,东北,117.731,119.664,115.031,121.493,137.347,122.415,77.154,4.179,0.44,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-SH,上海,CN-R-EC,华东,125.668,130.029,115.137,127.659,140.969,139.927,73.983,3.434,0.967,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-JS,江苏,CN-R-EC,华东,120.83,121.515,111.997,127.231,134.359,133.516,77.159,6.254,0.149,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-ZJ,浙江,CN-R-EC,华东,118.133,117.701,105.351,123.625,126.546,123.039,77.926,3.492,0.405,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-AH,安徽,CN-R-EC,华东,117.748,118.968,105.443,120.652,126.804,129.64,76.198,5.187,0.989,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-FJ,福建,CN-R-EC,华东,125.137,128.549,112.248,132.072,136.778,131.948,76.845,3.35,0.187,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-JX,江西,CN-R-EC,华东,122.078,126.082,118.752,128.595,142.422,125.256,75.747,3.424,0.034,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-SD,山东,CN-R-EC,华东,119.872,120.356,111.407,123.466,132.367,132.006,76.63,4.125,0.871,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-HA,河南,CN-R-CC,华中,121.601,123.666,116.546,129.995,141.358,135.134,78.0,4.687,0.499,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-HB,湖北,CN-R-CC,华中,122.009,122.861,118.819,129.948,139.825,125.065,76.763,3.701,0.381,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-HN,湖南,CN-R-CC,华中,122.744,123.157,115.347,129.905,136.418,135.855,77.171,4.354,0.828,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-GD,广东,CN-R-SC,华南,124.831,125.155,122.937,132.431,143.322,138.837,75.952,3.536,0.343,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-GX,广西,CN-R-SC,华南,118.571,117.181,112.623,126.097,129.728,129.19,73.826,4.966,-0.032,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-HI,海南,CN-R-SC,华南,116.701,118.39,107.525,123.694,130.524,127.263,74.554,4.739,-0.168,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-CQ,重庆,CN-R-SW,西南,126.18,127.632,124.716,128.669,137.529,133.505,74.759,5.58,-0.032,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-SC,四川,CN-R-SW,西南,125.334,130.167,119.7,127.786,141.836,131.7,75.696,6.125,-0.171,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-GZ,贵州,CN-R-SW,西南,116.615,120.917,106.971,120.37,134.376,126.35,78.123,3.334,0.205,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-YN,云南,CN-R-SW,西南,119.662,117.725,116.066,121.109,139.127,123.875,75.985,4.938,0.372,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-XZ,西藏,CN-R-SW,西南,125.965,130.685,117.456,136.788,135.792,134.765,76.406,4.126,0.454,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-SN,陕西,CN-R-NW,西北,127.158,129.749,119.322,132.639,137.18,138.934,77.254,5.017,-0.161,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-GS,甘肃,CN-R-NW,西北,122.068,120.316,109.545,130.12,142.67,131.081,74.712,3.665,0.581,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-QH,青海,CN-R-NW,西北,116.606,116.25,104.065,121.621,130.781,120.046,75.458,6.161,0.623,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-NX,宁夏,CN-R-NW,西北,126.526,124.282,124.489,135.053,146.548,135.579,76.605,3.614,-0.01,国家统计局,2019-01-10,final
2018-12-01,2018,12,province,CN-XJ,新疆,CN-R-NW,西北,117.248,120.952,107.994,123.72,134.28,122.457,75.591,4.303,0.423,国家统计局,2019-01-10,final
2018-12-01,2018,12,city,CN-GZ-GZ,广州,CN-GD,广东,116.172,115.665,108.503,123.09,126.173,125.604,77.672,4.608,0.116,国家统计局,2019-01-10,final
2018-12-01,2018,12,city,CN-GD-SZ,深圳,CN-GD,广东,124.368,124.87,120.034,135.124,139.414,139.154,74.028,3.613,-0.137,国家统计局,2019-01-10,final
2018-12-01,2018,12,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,121.983,124.75,110.223,131.611,131.591,129.52,75.272,6.297,0.492,国家统计局,2019-01-10,final
2018-12-01,2018,12,city,CN-JS-NJ,南京,CN-JS,江苏,122.962,122.426,110.273,132.765,138.615,131.073,76.772,6.424,0.029,国家统计局,2019-01-10,final
2018-12-01,2018,12,city,CN-HB-WH,武汉,CN-HB,湖北,124.566,126.007,119.99,132.406,138.039,132.776,74.488,3.974,-0.022,国家统计局,2019-01-10,final
2018-12-01,2018,12,city,CN-SC-CD,成都,CN-SC,四川,115.861,119.51,107.455,120.962,124.305,126.235,76.67,4.388,0.588,国家统计局,2019-01-10,final
2018-12-01,2018,12,city,CN-SN-XA,西安,CN-SN,陕西,126.011,123.906,112.214,136.62,141.089,135.066,77.822,5.655,0.412,国家统计局,2019-01-10,final
2018-12-01,2018,12,city,CN-JS-SZ,苏州,CN-JS,江苏,127.522,130.105,118.056,132.652,140.679,137.246,74.548,6.065,0.123,国家统计局,2019-01-10,final
2018-12-01,2018,12,city,CN-SD-QD,青岛,CN-SD,山东,126.337,130.199,117.489,134.508,138.121,134.117,73.919,3.682,0.52,国家统计局,2019-01-10,final
2018-12-01,2018,12,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,123.739,123.122,122.425,129.637,140.7,135.786,74.439,4.167,0.999,国家统计局,2019-01-10,final
2019-01-01,2019,1,national,CN,中国,,,122.645,123.973,116.013,125.505,136.153,133.138,74.972,7.681,0.996,国家统计局,2019-02-10,final
2019-01-01,2019,1,region,CN-R-NC,华北,CN,中国,126.196,128.112,112.576,135.447,135.839,130.955,74.386,5.69,1.023,国家统计局,2019-02-10,final
2019-01-01,2019,1,region,CN-R-NE,东北,CN,中国,119.538,119.988,110.308,127.338,138.154,125.072,75.452,6.677,0.712,国家统计局,2019-02-10,final
2019-01-01,2019,1,region,CN-R-EC,华东,CN,中国,126.763,124.694,122.938,132.188,138.152,140.124,73.318,4.96,0.582,国家统计局,2019-02-10,final
2019-01-01,2019,1,region,CN-R-CC,华中,CN,中国,127.084,129.494,124.162,133.027,142.059,141.277,76.48,5.913,1.092,国家统计局,2019-02-10,final
