ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,labor_force_10k,employed_10k,unemployed_10k,unemployment_rate_pct,youth_unemp_rate_pct,participation_rate_pct,avg_monthly_wage_cny,new_urban_jobs_10k,source_org,release_date,data_status
2016-12-01,2016,12,province,CN-SN,陕西,CN-R-NW,西北,2525.55,2392.82,132.73,5.255,15.717,65.943,11146.56,2.56,国家统计局,2017-01-10,final
2016-12-01,2016,12,province,CN-GS,甘肃,CN-R-NW,西北,737.65,696.84,40.81,5.532,14.429,67.358,10637.04,0.95,国家统计局,2017-01-10,final
2016-12-01,2016,12,province,CN-QH,青海,CN-R-NW,西北,332.77,313.32,19.45,5.846,16.832,66.546,8492.34,0.32,国家统计局,2017-01-10,final
2016-12-01,2016,12,province,CN-NX,宁夏,CN-R-NW,西北,479.71,454.12,25.58,5.333,15.119,65.58,10371.16,0.49,国家统计局,2017-01-10,final
2016-12-01,2016,12,province,CN-XJ,新疆,CN-R-NW,西北,1151.98,1092.03,59.96,5.205,14.971,65.888,10353.61,1.27,国家统计局,2017-01-10,final
2016-12-01,2016,12,city,CN-GZ-GZ,广州,CN-GD,广东,1683.32,1598.36,84.95,5.047,15.909,66.612,7791.2,2.01,国家统计局,2017-01-10,final
2016-12-01,2016,12,city,CN-GD-SZ,深圳,CN-GD,广东,2054.0,1952.75,101.24,4.929,17.505,67.08,12073.48,2.57,国家统计局,2017-01-10,final
2016-12-01,2016,12,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,1266.71,1193.22,73.49,5.802,15.989,66.144,9820.93,1.29,国家统计局,2017-01-10,final
2016-12-01,2016,12,city,CN-JS-NJ,南京,CN-JS,江苏,1332.74,1265.21,67.53,5.067,18.127,67.095,8267.43,1.44,国家统计局,2017-01-10,final
2016-12-01,2016,12,city,CN-HB-WH,武汉,CN-HB,湖北,973.98,927.2,46.78,4.803,17.224,66.732,7740.2,1.03,国家统计局,2017-01-10,final
2016-12-01,2016,12,city,CN-SC-CD,成都,CN-SC,四川,1088.2,1031.42,56.79,5.219,16.475,66.385,11728.07,1.15,国家统计局,2017-01-10,final
2016-12-01,2016,12,city,CN-SN-XA,西安,CN-SN,陕西,551.73,524.5,27.23,4.935,14.612,66.59,7685.2,0.65,国家统计局,2017-01-10,final
2016-12-01,2016,12,city,CN-JS-SZ,苏州,CN-JS,江苏,1940.47,1834.6,105.87,5.456,18.201,65.229,11967.42,1.96,国家统计局,2017-01-10,final
2016-12-01,2016,12,city,CN-SD-QD,青岛,CN-SD,山东,1258.23,1197.73,60.5,4.808,15.62,67.52,10199.02,1.25,国家统计局,2017-01-10,final
2016-12-01,2016,12,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,828.1,787.03,41.07,4.96,16.279,65.311,10717.8,1.02,国家统计局,2017-01-10,final
2017-01-01,2017,1,national,CN,中国,,,87840.41,83198.02,4642.38,5.285,16.363,66.298,8216.97,104.43,国家统计局,2017-02-10,final
2017-01-01,2017,1,region,CN-R-NC,华北,CN,中国,10784.95,10202.94,582.01,5.396,17.736,65.327,11316.89,12.52,国家统计局,2017-02-10,final
2017-01-01,2017,1,region,CN-R-NE,东北,CN,中国,4138.11,3902.23,235.88,5.7,14.541,67.332,8130.9,4.48,国家统计局,2017-02-10,final
2017-01-01,2017,1,region,CN-R-EC,华东,CN,中国,33946.83,32149.46,1797.37,5.295,17.658,65.742,12066.58,41.96,国家统计局,2017-02-10,final
2017-01-01,2017,1,region,CN-R-CC,华中,CN,中国,11551.43,10941.89,609.54,5.277,16.129,65.142,9875.02,12.3,国家统计局,2017-02-10,final
2017-01-01,2017,1,region,CN-R-SC,华南,CN,中国,11584.71,10983.34,601.37,5.191,17.724,66.871,11565.22,12.46,国家统计局,2017-02-10,final
2017-01-01,2017,1,region,CN-R-SW,西南,CN,中国,10224.96,9631.18,593.78,5.807,14.976,67.439,8296.13,12.8,国家统计局,2017-02-10,final
2017-01-01,2017,1,region,CN-R-NW,西北,CN,中国,5259.78,4949.97,309.81,5.89,16.723,66.235,10320.13,5.86,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-BJ,北京,CN-R-NC,华北,3044.5,2892.63,151.86,4.988,17.052,65.287,11023.24,3.69,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-TJ,天津,CN-R-NC,华北,1201.84,1134.77,67.08,5.581,14.339,65.879,11479.29,1.36,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-HE,河北,CN-R-NC,华北,3173.58,3001.61,171.97,5.419,17.712,67.39,11938.28,3.76,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-SX,山西,CN-R-NC,华北,1723.32,1636.69,86.62,5.027,16.232,67.241,12510.8,1.87,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-NM,内蒙古,CN-R-NC,华北,1251.43,1181.19,70.25,5.613,15.931,65.528,12532.59,1.71,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-LN,辽宁,CN-R-NE,东北,2170.93,2061.86,109.06,5.024,15.458,66.528,12426.26,2.95,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-JL,吉林,CN-R-NE,东北,829.65,789.32,40.32,4.86,15.419,65.974,11082.1,0.92,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-HL,黑龙江,CN-R-NE,东北,1176.98,1114.49,62.49,5.31,16.718,65.724,9186.38,1.26,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-SH,上海,CN-R-EC,华东,3110.69,2943.6,167.1,5.372,16.888,67.366,8372.27,3.97,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-JS,江苏,CN-R-EC,华东,8536.41,8040.32,496.09,5.812,17.787,65.368,10590.41,9.9,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-ZJ,浙江,CN-R-EC,华东,5820.72,5544.08,276.64,4.753,17.497,65.879,9378.15,6.2,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-AH,安徽,CN-R-EC,华东,3204.93,3053.29,151.64,4.731,15.556,65.442,8766.51,3.48,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-FJ,福建,CN-R-EC,华东,3412.8,3224.21,188.59,5.526,15.308,65.172,10639.39,4.28,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-JX,江西,CN-R-EC,华东,2176.71,2071.25,105.46,4.845,15.071,66.854,9151.89,2.21,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-SD,山东,CN-R-EC,华东,7749.08,7372.67,376.41,4.858,15.728,65.73,11578.55,8.56,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-HA,河南,CN-R-CC,华中,4134.85,3940.81,194.05,4.693,15.784,65.066,11718.66,4.52,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-HB,湖北,CN-R-CC,华中,3874.98,3668.03,206.95,5.341,15.394,67.009,9233.58,4.92,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-HN,湖南,CN-R-CC,华中,3310.74,3120.45,190.29,5.748,17.824,67.119,8267.17,3.48,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-GD,广东,CN-R-SC,华南,8944.84,8433.18,511.66,5.72,15.528,65.274,8941.71,9.87,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-GX,广西,CN-R-SC,华南,1862.65,1760.06,102.59,5.508,16.399,65.91,11728.71,2.21,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-HI,海南,CN-R-SC,华南,552.13,521.05,31.09,5.631,16.608,66.081,12254.41,0.75,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-CQ,重庆,CN-R-SW,西南,2095.32,1979.1,116.22,5.547,16.206,66.799,8430.15,2.17,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-SC,四川,CN-R-SW,西南,4407.21,4194.36,212.85,4.83,14.941,67.383,11602.68,6.02,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-GZ,贵州,CN-R-SW,西南,1664.75,1571.12,93.62,5.624,16.182,66.319,8410.81,1.83,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-YN,云南,CN-R-SW,西南,1882.29,1792.24,90.05,4.784,15.363,65.802,10470.9,1.99,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-XZ,西藏,CN-R-SW,西南,207.69,198.07,9.62,4.632,14.569,65.88,11672.19,0.22,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-SN,陕西,CN-R-NW,西北,2503.28,2377.84,125.44,5.011,16.162,66.452,11414.57,3.35,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-GS,甘肃,CN-R-NW,西北,750.11,714.3,35.81,4.774,15.54,67.032,10892.79,0.95,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-QH,青海,CN-R-NW,西北,333.08,316.84,16.25,4.877,17.313,66.321,8696.53,0.43,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-NX,宁夏,CN-R-NW,西北,485.01,456.32,28.68,5.914,15.158,65.9,10620.52,0.63,国家统计局,2017-02-10,final
2017-01-01,2017,1,province,CN-XJ,新疆,CN-R-NW,西北,1156.4,1099.28,57.11,4.939,15.078,67.127,10602.55,1.24,国家统计局,2017-02-10,final
2017-01-01,2017,1,city,CN-GZ-GZ,广州,CN-GD,广东,1696.22,1614.12,82.1,4.84,14.659,67.249,7978.53,1.86,国家统计局,2017-02-10,final
2017-01-01,2017,1,city,CN-GD-SZ,深圳,CN-GD,广东,1969.44,1864.59,104.84,5.324,15.914,67.019,12363.77,2.68,国家统计局,2017-02-10,final
2017-01-01,2017,1,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,1248.66,1177.64,71.02,5.688,16.337,67.177,10057.06,1.69,国家统计局,2017-02-10,final
2017-01-01,2017,1,city,CN-JS-NJ,南京,CN-JS,江苏,1337.39,1258.78,78.61,5.878,14.814,65.126,8466.21,1.42,国家统计局,2017-02-10,final
2017-01-01,2017,1,city,CN-HB-WH,武汉,CN-HB,湖北,958.83,906.67,52.16,5.44,15.419,65.389,7926.3,1.11,国家统计局,2017-02-10,final
2017-01-01,2017,1,city,CN-SC-CD,成都,CN-SC,四川,1051.08,993.5,57.58,5.479,17.42,66.547,12010.06,1.42,国家统计局,2017-02-10,final
2017-01-01,2017,1,city,CN-SN-XA,西安,CN-SN,陕西,573.92,543.59,30.33,5.285,15.484,66.984,7869.98,0.72,国家统计局,2017-02-10,final
2017-01-01,2017,1,city,CN-JS-SZ,苏州,CN-JS,江苏,1876.89,1778.31,98.58,5.252,17.557,67.103,12255.16,2.5,国家统计局,2017-02-10,final
2017-01-01,2017,1,city,CN-SD-QD,青岛,CN-SD,山东,1250.32,1186.9,63.41,5.072,17.232,66.295,10444.24,1.45,国家统计局,2017-02-10,final
2017-01-01,2017,1,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,845.03,804.76,40.27,4.766,15.877,66.345,10975.49,0.87,国家统计局,2017-02-10,final
2017-02-01,2017,2,national,CN,中国,,,87932.44,82896.22,5036.22,5.727,17.308,66.324,8245.86,107.81,国家统计局,2017-03-13,final
2017-02-01,2017,2,region,CN-R-NC,华北,CN,中国,10725.1,10165.02,560.08,5.222,16.029,65.738,11356.68,13.65,国家统计局,2017-03-13,final
2017-02-01,2017,2,region,CN-R-NE,东北,CN,中国,4099.69,3874.82,224.86,5.485,15.126,65.841,8159.49,4.6,国家统计局,2017-03-13,final
2017-02-01,2017,2,region,CN-R-EC,华东,CN,中国,34870.82,32794.08,2076.75,5.956,16.208,64.943,12109.0,38.15,国家统计局,2017-03-13,final
2017-02-01,2017,2,region,CN-R-CC,华中,CN,中国,11626.35,11050.8,575.55,4.95,16.54,67.308,9909.74,13.95,国家统计局,2017-03-13,final
2017-02-01,2017,2,region,CN-R-SC,华南,CN,中国,11874.18,11177.15,697.03,5.87,16.842,66.856,11605.88,13.6,国家统计局,2017-03-13,final
2017-02-01,2017,2,region,CN-R-SW,西南,CN,中国,10316.97,9827.34,489.62,4.746,14.851,65.199,8325.29,12.14,国家统计局,2017-03-13,final
2017-02-01,2017,2,region,CN-R-NW,西北,CN,中国,5296.74,5037.76,258.97,4.889,15.197,65.632,10356.42,6.1,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-BJ,北京,CN-R-NC,华北,3136.42,2983.46,152.96,4.877,15.385,65.852,11062.0,4.03,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-TJ,天津,CN-R-NC,华北,1205.32,1144.39,60.92,5.055,15.649,67.021,11519.65,1.45,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-HE,河北,CN-R-NC,华北,3231.71,3056.62,175.09,5.418,16.656,67.238,11980.25,4.06,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-SX,山西,CN-R-NC,华北,1784.41,1697.87,86.55,4.85,15.337,66.695,12554.79,2.22,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-NM,内蒙古,CN-R-NC,华北,1235.78,1175.24,60.54,4.899,13.657,65.586,12576.65,1.57,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-LN,辽宁,CN-R-NE,东北,2132.95,2028.29,104.66,4.907,14.855,65.639,12469.94,2.92,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-JL,吉林,CN-R-NE,东北,821.96,777.88,44.08,5.363,17.413,67.314,11121.07,0.97,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-HL,黑龙江,CN-R-NE,东北,1142.5,1074.89,67.61,5.918,16.995,65.975,9218.68,1.56,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-SH,上海,CN-R-EC,华东,3223.62,3031.25,192.38,5.968,14.801,66.676,8401.7,3.58,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-JS,江苏,CN-R-EC,华东,8746.06,8336.99,409.06,4.677,14.267,66.777,10627.64,10.56,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-ZJ,浙江,CN-R-EC,华东,6088.46,5787.95,300.51,4.936,15.802,65.989,9411.12,6.56,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-AH,安徽,CN-R-EC,华东,3270.42,3116.43,153.99,4.709,17.023,67.007,8797.33,4.19,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-FJ,福建,CN-R-EC,华东,3535.78,3369.65,166.14,4.699,14.736,65.393,10676.8,4.88,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-JX,江西,CN-R-EC,华东,2202.94,2087.39,115.55,5.245,13.657,66.769,9184.06,2.97,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-SD,山东,CN-R-EC,华东,7790.63,7394.62,396.01,5.083,13.603,66.332,11619.25,10.94,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-HA,河南,CN-R-CC,华中,4240.85,4000.8,240.04,5.66,16.242,66.005,11759.86,4.9,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-HB,湖北,CN-R-CC,华中,3912.25,3724.85,187.4,4.79,16.68,66.513,9266.05,4.95,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-HN,湖南,CN-R-CC,华中,3504.24,3314.95,189.29,5.402,15.162,65.454,8296.23,4.24,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-GD,广东,CN-R-SC,华南,9355.98,8911.91,444.07,4.746,14.934,66.841,8973.14,12.49,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-GX,广西,CN-R-SC,华南,1806.08,1712.09,93.98,5.204,14.784,66.343,11769.95,2.14,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-HI,海南,CN-R-SC,华南,560.55,532.84,27.71,4.943,15.437,66.116,12297.5,0.71,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-CQ,重庆,CN-R-SW,西南,2078.0,1980.08,97.92,4.712,15.352,65.023,8459.79,2.24,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-SC,四川,CN-R-SW,西南,4443.06,4218.66,224.4,5.051,16.151,65.023,11643.48,4.99,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-GZ,贵州,CN-R-SW,西南,1744.02,1650.03,93.99,5.389,17.149,67.291,8440.38,2.11,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-YN,云南,CN-R-SW,西南,1858.34,1756.16,102.17,5.498,16.275,65.839,10507.72,2.03,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-XZ,西藏,CN-R-SW,西南,208.41,196.63,11.78,5.654,17.177,65.741,11713.22,0.25,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-SN,陕西,CN-R-NW,西北,2400.51,2266.92,133.59,5.565,14.787,66.059,11454.7,3.23,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-GS,甘肃,CN-R-NW,西北,746.72,704.07,42.65,5.712,15.711,66.534,10931.09,0.92,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-QH,青海,CN-R-NW,西北,336.42,320.06,16.36,4.864,16.831,66.885,8727.1,0.42,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-NX,宁夏,CN-R-NW,西北,467.89,443.36,24.53,5.243,13.935,66.313,10657.86,0.51,国家统计局,2017-03-13,final
2017-02-01,2017,2,province,CN-XJ,新疆,CN-R-NW,西北,1146.93,1083.56,63.37,5.525,14.951,65.672,10639.83,1.39,国家统计局,2017-03-13,final
2017-02-01,2017,2,city,CN-GZ-GZ,广州,CN-GD,广东,1609.47,1522.29,87.18,5.417,16.234,66.14,8006.58,2.18,国家统计局,2017-03-13,final
2017-02-01,2017,2,city,CN-GD-SZ,深圳,CN-GD,广东,1971.7,1877.36,94.34,4.785,13.635,65.948,12407.24,2.48,国家统计局,2017-03-13,final
2017-02-01,2017,2,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,1239.72,1166.79,72.94,5.883,14.161,66.199,10092.42,1.48,国家统计局,2017-03-13,final
2017-02-01,2017,2,city,CN-JS-NJ,南京,CN-JS,江苏,1283.66,1222.8,60.86,4.741,14.852,65.301,8495.97,1.51,国家统计局,2017-03-13,final
2017-02-01,2017,2,city,CN-HB-WH,武汉,CN-HB,湖北,935.55,884.76,50.79,5.429,14.829,66.202,7954.17,1.11,国家统计局,2017-03-13,final
2017-02-01,2017,2,city,CN-SC-CD,成都,CN-SC,四川,1033.75,971.64,62.11,6.008,15.467,65.771,12052.28,1.22,国家统计局,2017-03-13,final
2017-02-01,2017,2,city,CN-SN-XA,西安,CN-SN,陕西,567.85,541.43,26.42,4.653,16.971,66.115,7897.65,0.78,国家统计局,2017-03-13,final
2017-02-01,2017,2,city,CN-JS-SZ,苏州,CN-JS,江苏,1886.02,1797.24,88.79,4.708,14.995,65.026,12298.25,2.53,国家统计局,2017-03-13,final
2017-02-01,2017,2,city,CN-SD-QD,青岛,CN-SD,山东,1287.99,1219.71,68.28,5.302,15.729,67.23,10480.96,1.7,国家统计局,2017-03-13,final
2017-02-01,2017,2,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,820.33,780.82,39.51,4.816,15.377,66.787,11014.08,0.93,国家统计局,2017-03-13,final
2017-03-01,2017,3,national,CN,中国,,,87881.57,82914.32,4967.25,5.652,16.919,66.142,8256.43,109.56,国家统计局,2017-04-10,final
2017-03-01,2017,3,region,CN-R-NC,华北,CN,中国,10492.4,9969.51,522.89,4.984,16.511,67.427,11371.24,13.51,国家统计局,2017-04-10,final
2017-03-01,2017,3,region,CN-R-NE,东北,CN,中国,4016.2,3781.84,234.37,5.836,14.478,65.54,8169.95,4.51,国家统计局,2017-04-10,final
2017-03-01,2017,3,region,CN-R-EC,华东,CN,中国,35685.24,33541.97,2143.27,6.006,13.522,66.188,12124.53,47.14,国家统计局,2017-04-10,final
2017-03-01,2017,3,region,CN-R-CC,华中,CN,中国,11797.22,11139.9,657.32,5.572,16.521,66.182,9922.45,15.81,国家统计局,2017-04-10,final
2017-03-01,2017,3,region,CN-R-SC,华南,CN,中国,11559.5,10983.3,576.2,4.985,17.378,66.766,11620.76,13.48,国家统计局,2017-04-10,final
2017-03-01,2017,3,region,CN-R-SW,西南,CN,中国,10517.31,9945.85,571.46,5.434,16.625,65.356,8335.97,13.42,国家统计局,2017-04-10,final
2017-03-01,2017,3,region,CN-R-NW,西北,CN,中国,5223.11,4974.65,248.45,4.757,15.085,67.511,10369.7,6.77,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-BJ,北京,CN-R-NC,华北,3091.83,2938.12,153.71,4.971,15.008,66.232,11076.18,3.5,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-TJ,天津,CN-R-NC,华北,1201.48,1135.83,65.65,5.464,16.269,66.584,11534.42,1.3,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-HE,河北,CN-R-NC,华北,3050.79,2897.52,153.28,5.024,13.606,66.8,11995.61,3.56,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-SX,山西,CN-R-NC,华北,1738.82,1645.41,93.41,5.372,16.625,65.287,12570.89,2.36,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-NM,内蒙古,CN-R-NC,华北,1242.61,1177.36,65.25,5.251,14.52,66.565,12592.77,1.65,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-LN,辽宁,CN-R-NE,东北,2130.93,2024.2,106.72,5.008,16.551,67.452,12485.93,2.39,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-JL,吉林,CN-R-NE,东北,821.03,780.83,40.19,4.895,13.871,67.016,11135.33,1.09,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-HL,黑龙江,CN-R-NE,东北,1173.24,1108.53,64.71,5.515,14.616,65.607,9230.5,1.54,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-SH,上海,CN-R-EC,华东,3246.66,3064.73,181.93,5.604,17.341,67.221,8412.48,4.13,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-JS,江苏,CN-R-EC,华东,8685.73,8196.63,489.1,5.631,13.645,66.95,10641.27,12.11,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-ZJ,浙江,CN-R-EC,华东,5895.79,5565.97,329.82,5.594,14.681,65.474,9423.19,7.07,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-AH,安徽,CN-R-EC,华东,3269.43,3091.62,177.81,5.438,16.163,66.567,8808.61,3.57,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-FJ,福建,CN-R-EC,华东,3401.93,3201.19,200.74,5.901,13.626,67.193,10690.49,4.2,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-JX,江西,CN-R-EC,华东,2164.48,2057.46,107.03,4.945,16.134,67.619,9195.84,2.45,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-SD,山东,CN-R-EC,华东,7612.75,7174.79,437.95,5.753,17.115,65.407,11634.15,10.7,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-HA,河南,CN-R-CC,华中,4325.2,4063.88,261.32,6.042,14.581,67.087,11774.94,5.81,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-HB,湖北,CN-R-CC,华中,3927.64,3695.57,232.07,5.909,16.49,66.757,9277.93,5.61,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-HN,湖南,CN-R-CC,华中,3454.72,3248.81,205.91,5.96,13.92,66.533,8306.87,4.66,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-GD,广东,CN-R-SC,华南,9485.93,8905.85,580.08,6.115,14.57,66.67,8984.65,11.9,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-GX,广西,CN-R-SC,华南,1811.85,1707.79,104.07,5.744,17.293,67.35,11785.04,1.99,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-HI,海南,CN-R-SC,华南,536.5,508.04,28.47,5.306,14.161,66.131,12313.27,0.59,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-CQ,重庆,CN-R-SW,西南,2060.94,1945.91,115.03,5.582,17.109,67.32,8470.63,2.79,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-SC,四川,CN-R-SW,西南,4437.03,4214.54,222.48,5.014,15.74,67.314,11658.41,4.78,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-GZ,贵州,CN-R-SW,西南,1683.96,1601.26,82.7,4.911,16.149,66.9,8451.2,2.28,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-YN,云南,CN-R-SW,西南,1839.18,1751.31,87.87,4.778,16.477,66.51,10521.19,2.49,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-XZ,西藏,CN-R-SW,西南,200.79,190.43,10.36,5.16,14.925,66.131,11728.24,0.28,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-SN,陕西,CN-R-NW,西北,2524.81,2394.76,130.05,5.151,16.886,66.332,11469.39,2.77,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-GS,甘肃,CN-R-NW,西北,733.73,691.97,41.75,5.691,16.203,66.382,10945.11,0.82,国家统计局,2017-04-10,final
2017-03-01,2017,3,province,CN-QH,青海,CN-R-NW,西北,333.29,313.96,19.32,5.797,15.166,65.947,8738.29,0.39,国家统计局,2017-04-10,final
