ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,overall_cpi_idx,food_cpi_idx,energy_cpi_idx,core_cpi_idx,services_cpi_idx,yoy_change_pct,mom_change_pct,base_period,source_org,release_date,data_status
2018-01-01,2018,1,city,CN-JS-SZ,苏州,CN-JS,江苏,104.906,102.933,104.218,103.862,105.607,1.037,-0.041,2016-01=100,国家统计局,2018-02-10,final
2018-01-01,2018,1,city,CN-SD-QD,青岛,CN-SD,山东,104.39,104.429,105.415,104.201,104.667,2.111,0.399,2016-01=100,国家统计局,2018-02-10,final
2018-01-01,2018,1,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,105.428,105.025,102.699,105.159,105.802,1.232,0.512,2016-01=100,国家统计局,2018-02-10,final
2018-02-01,2018,2,national,CN,中国,,,104.547,104.214,103.974,103.809,105.75,1.505,0.341,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,region,CN-R-NC,华北,CN,中国,103.355,103.732,102.977,102.857,103.705,1.373,0.051,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,region,CN-R-NE,东北,CN,中国,103.864,105.762,104.722,103.659,104.708,1.617,0.204,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,region,CN-R-EC,华东,CN,中国,104.568,102.99,101.575,104.461,104.746,0.705,0.247,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,region,CN-R-CC,华中,CN,中国,104.381,103.634,102.749,103.728,104.748,0.664,0.224,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,region,CN-R-SC,华南,CN,中国,104.294,102.596,107.013,104.348,105.082,1.283,0.295,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,region,CN-R-SW,西南,CN,中国,105.522,104.406,108.303,104.766,106.3,1.303,-0.006,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,region,CN-R-NW,西北,CN,中国,103.34,101.739,101.526,102.662,104.777,1.237,0.321,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-BJ,北京,CN-R-NC,华北,105.011,105.597,106.77,105.057,105.757,1.905,0.483,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-TJ,天津,CN-R-NC,华北,105.166,103.861,103.709,104.77,106.024,1.324,0.039,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-HE,河北,CN-R-NC,华北,105.794,106.945,104.141,105.3,106.247,1.42,0.593,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-SX,山西,CN-R-NC,华北,103.648,105.56,102.249,103.416,104.817,1.175,0.368,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-NM,内蒙古,CN-R-NC,华北,104.846,105.343,101.678,104.486,105.867,2.139,0.72,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-LN,辽宁,CN-R-NE,东北,103.397,103.901,105.536,102.451,103.582,0.717,0.165,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-JL,吉林,CN-R-NE,东北,103.791,103.459,103.593,103.548,104.657,1.034,0.659,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-HL,黑龙江,CN-R-NE,东北,103.442,104.803,106.252,102.913,103.546,0.817,0.342,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-SH,上海,CN-R-EC,华东,104.803,105.86,105.837,104.548,105.635,1.614,-0.019,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-JS,江苏,CN-R-EC,华东,103.895,104.592,101.556,103.518,104.201,1.751,0.018,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-ZJ,浙江,CN-R-EC,华东,105.907,106.639,102.91,104.874,106.032,0.77,-0.023,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-AH,安徽,CN-R-EC,华东,105.258,106.637,105.539,105.06,106.195,0.705,0.582,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-FJ,福建,CN-R-EC,华东,105.255,105.399,108.081,104.718,105.839,2.274,-0.059,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-JX,江西,CN-R-EC,华东,104.328,105.057,106.848,103.881,104.902,1.981,0.007,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-SD,山东,CN-R-EC,华东,104.087,103.714,105.151,103.247,105.089,1.116,0.619,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-HA,河南,CN-R-CC,华中,105.103,103.451,106.688,104.039,105.55,1.197,0.197,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-HB,湖北,CN-R-CC,华中,104.265,103.083,103.597,103.506,105.229,1.122,0.69,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-HN,湖南,CN-R-CC,华中,103.472,101.747,103.003,103.469,104.84,2.059,0.495,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-GD,广东,CN-R-SC,华南,104.839,102.988,104.065,104.337,105.88,1.618,0.521,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-GX,广西,CN-R-SC,华南,103.833,103.063,105.003,103.426,104.462,0.642,-0.042,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-HI,海南,CN-R-SC,华南,103.775,104.761,101.09,103.665,105.08,0.843,0.52,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-CQ,重庆,CN-R-SW,西南,103.393,103.992,101.418,102.906,104.753,0.815,0.449,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-SC,四川,CN-R-SW,西南,103.691,104.119,103.762,103.67,104.756,1.554,0.71,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-GZ,贵州,CN-R-SW,西南,103.244,104.453,102.234,102.316,104.422,1.188,0.673,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-YN,云南,CN-R-SW,西南,105.08,103.735,106.756,104.24,105.484,0.802,0.199,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-XZ,西藏,CN-R-SW,西南,104.69,104.443,107.793,104.501,104.707,0.643,0.046,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-SN,陕西,CN-R-NW,西北,105.729,107.537,108.16,105.809,107.133,1.269,0.559,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-GS,甘肃,CN-R-NW,西北,105.014,105.599,105.662,104.917,105.648,1.911,0.119,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-QH,青海,CN-R-NW,西北,105.395,103.946,103.448,104.34,105.937,1.555,0.121,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-NX,宁夏,CN-R-NW,西北,104.755,104.762,107.929,103.883,105.833,1.52,0.18,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,province,CN-XJ,新疆,CN-R-NW,西北,104.209,104.139,102.555,103.303,105.179,1.428,0.245,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,city,CN-GZ-GZ,广州,CN-GD,广东,105.737,106.506,107.202,105.416,107.149,2.276,0.657,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,city,CN-GD-SZ,深圳,CN-GD,广东,104.444,104.414,104.351,103.365,105.344,1.654,0.389,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,103.97,102.4,106.122,104.069,104.65,1.849,0.343,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,city,CN-JS-NJ,南京,CN-JS,江苏,103.556,101.835,106.476,103.36,103.701,1.857,0.336,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,city,CN-HB-WH,武汉,CN-HB,湖北,104.633,104.097,104.161,104.046,105.076,2.179,0.15,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,city,CN-SC-CD,成都,CN-SC,四川,104.745,105.193,103.085,104.498,105.198,1.446,0.073,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,city,CN-SN-XA,西安,CN-SN,陕西,104.43,105.574,101.78,103.547,104.689,1.028,0.095,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,city,CN-JS-SZ,苏州,CN-JS,江苏,104.491,104.008,107.299,103.866,105.332,0.788,0.523,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,city,CN-SD-QD,青岛,CN-SD,山东,104.727,103.698,107.783,104.504,106.068,2.059,0.384,2016-01=100,国家统计局,2018-03-13,final
2018-02-01,2018,2,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,105.761,103.989,103.468,104.946,106.863,1.481,0.33,2016-01=100,国家统计局,2018-03-13,final
2018-03-01,2018,3,national,CN,中国,,,104.836,104.026,101.997,103.953,105.129,1.736,0.27,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,region,CN-R-NC,华北,CN,中国,104.3,104.641,107.104,104.25,104.746,1.493,0.352,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,region,CN-R-NE,东北,CN,中国,103.977,104.127,106.934,102.911,105.068,1.033,0.491,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,region,CN-R-EC,华东,CN,中国,104.645,106.544,102.579,104.639,105.742,1.327,0.566,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,region,CN-R-CC,华中,CN,中国,104.136,105.767,104.528,104.086,104.57,1.97,0.22,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,region,CN-R-SC,华南,CN,中国,104.067,105.496,106.615,103.554,104.189,0.95,-0.013,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,region,CN-R-SW,西南,CN,中国,105.615,105.272,103.231,104.812,106.329,2.475,0.154,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,region,CN-R-NW,西北,CN,中国,103.69,103.983,102.482,102.819,104.572,1.082,0.279,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-BJ,北京,CN-R-NC,华北,105.243,103.997,105.341,104.449,105.179,2.533,-0.03,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-TJ,天津,CN-R-NC,华北,105.107,105.835,106.144,105.022,106.348,1.683,0.309,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-HE,河北,CN-R-NC,华北,106.165,107.778,109.209,105.726,107.352,1.675,0.239,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-SX,山西,CN-R-NC,华北,103.608,101.813,101.74,102.573,103.587,1.436,0.174,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-NM,内蒙古,CN-R-NC,华北,105.304,105.288,103.708,104.681,106.132,0.934,0.284,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-LN,辽宁,CN-R-NE,东北,103.689,105.065,106.076,103.537,104.758,2.229,0.1,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-JL,吉林,CN-R-NE,东北,103.844,102.042,103.664,102.844,104.074,2.438,0.033,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-HL,黑龙江,CN-R-NE,东北,103.621,103.615,103.011,102.592,104.826,2.325,0.462,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-SH,上海,CN-R-EC,华东,105.059,105.051,105.929,104.323,105.995,1.52,0.544,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-JS,江苏,CN-R-EC,华东,103.908,106.038,106.431,103.062,104.531,1.899,0.147,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-ZJ,浙江,CN-R-EC,华东,105.668,105.33,107.093,105.711,105.751,1.479,0.606,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-AH,安徽,CN-R-EC,华东,105.196,107.296,102.625,104.434,106.485,2.474,0.198,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-FJ,福建,CN-R-EC,华东,105.484,103.483,107.084,104.837,106.547,1.818,0.443,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-JX,江西,CN-R-EC,华东,105.133,105.32,104.942,104.091,105.171,1.149,0.141,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-SD,山东,CN-R-EC,华东,104.653,103.904,102.271,103.763,104.694,1.763,0.177,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-HA,河南,CN-R-CC,华中,105.72,105.901,108.304,105.05,106.403,2.21,0.377,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-HB,湖北,CN-R-CC,华中,104.21,104.135,105.97,104.034,105.446,0.936,0.648,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-HN,湖南,CN-R-CC,华中,103.455,102.919,105.73,102.799,104.69,2.343,0.196,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-GD,广东,CN-R-SC,华南,105.181,104.185,102.959,104.459,105.083,1.871,-0.112,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-GX,广西,CN-R-SC,华南,104.543,106.285,102.588,103.823,104.945,1.332,0.461,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-HI,海南,CN-R-SC,华南,103.827,104.582,105.988,103.904,104.482,2.143,-0.126,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-CQ,重庆,CN-R-SW,西南,103.737,102.975,100.905,102.992,105.025,1.287,0.669,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-SC,四川,CN-R-SW,西南,104.114,103.807,103.411,103.468,105.353,1.652,0.378,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-GZ,贵州,CN-R-SW,西南,104.001,104.74,101.825,103.204,104.266,2.128,0.086,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-YN,云南,CN-R-SW,西南,105.092,104.552,105.937,105.084,105.458,1.153,0.089,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-XZ,西藏,CN-R-SW,西南,104.572,102.54,104.66,104.141,105.285,1.58,0.624,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-SN,陕西,CN-R-NW,西北,105.614,104.067,108.78,105.56,105.531,1.299,0.616,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-GS,甘肃,CN-R-NW,西北,105.254,106.308,106.418,104.785,106.253,1.664,0.006,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-QH,青海,CN-R-NW,西北,105.284,107.264,104.616,105.106,105.585,1.82,0.538,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-NX,宁夏,CN-R-NW,西北,104.776,105.901,107.095,104.764,105.844,0.997,0.363,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,province,CN-XJ,新疆,CN-R-NW,西北,104.431,105.528,105.17,103.527,105.301,1.877,0.179,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,city,CN-GZ-GZ,广州,CN-GD,广东,105.937,107.221,104.336,105.018,106.53,1.471,0.158,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,city,CN-GD-SZ,深圳,CN-GD,广东,104.746,103.287,101.632,104.397,105.26,2.281,0.103,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,104.802,104.935,107.116,104.524,105.747,2.09,0.401,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,city,CN-JS-NJ,南京,CN-JS,江苏,104.074,105.817,104.277,103.995,105.358,1.771,0.467,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,city,CN-HB-WH,武汉,CN-HB,湖北,104.75,104.903,102.061,104.534,104.75,1.234,0.108,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,city,CN-SC-CD,成都,CN-SC,四川,104.874,102.683,103.324,104.299,106.339,2.575,0.223,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,city,CN-SN-XA,西安,CN-SN,陕西,104.318,102.13,103.187,103.723,104.844,0.864,0.432,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,city,CN-JS-SZ,苏州,CN-JS,江苏,105.246,103.548,107.603,104.402,106.635,1.657,0.023,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,city,CN-SD-QD,青岛,CN-SD,山东,105.215,103.083,107.7,105.136,105.866,0.887,0.172,2016-01=100,国家统计局,2018-04-10,final
2018-03-01,2018,3,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,105.489,104.37,104.783,104.821,105.934,2.14,0.652,2016-01=100,国家统计局,2018-04-10,final
2018-04-01,2018,4,national,CN,中国,,,105.225,104.332,103.189,104.947,105.779,1.637,0.116,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,region,CN-R-NC,华北,CN,中国,103.97,105.972,100.792,103.421,104.47,2.353,-0.019,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,region,CN-R-NE,东北,CN,中国,104.196,104.352,102.094,103.458,104.332,1.039,0.151,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,region,CN-R-EC,华东,CN,中国,104.444,105.708,104.372,104.38,104.546,1.588,0.075,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,region,CN-R-CC,华中,CN,中国,104.218,105.01,101.706,103.734,105.632,1.136,0.397,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,region,CN-R-SC,华南,CN,中国,104.678,106.004,107.416,104.451,104.956,1.542,0.094,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,region,CN-R-SW,西南,CN,中国,105.865,104.283,108.039,105.652,106.898,2.089,0.457,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,region,CN-R-NW,西北,CN,中国,103.791,103.834,106.754,102.872,104.716,2.532,-0.234,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-BJ,北京,CN-R-NC,华北,105.289,106.06,105.852,105.037,106.306,1.341,0.035,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-TJ,天津,CN-R-NC,华北,105.191,105.749,106.766,104.839,106.219,1.062,0.395,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-HE,河北,CN-R-NC,华北,105.712,106.482,108.206,105.181,106.147,0.744,-0.044,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-SX,山西,CN-R-NC,华北,104.163,105.744,101.71,103.435,104.373,1.651,0.394,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-NM,内蒙古,CN-R-NC,华北,105.012,105.143,105.588,103.927,105.707,2.228,0.402,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-LN,辽宁,CN-R-NE,东北,103.811,103.105,104.026,103.618,104.291,1.284,0.457,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-JL,吉林,CN-R-NE,东北,104.394,105.512,102.339,103.59,104.744,1.978,0.398,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-HL,黑龙江,CN-R-NE,东北,104.205,104.829,106.271,103.443,104.731,2.505,-0.044,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-SH,上海,CN-R-EC,华东,105.237,104.0,102.577,104.734,105.963,1.171,0.32,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-JS,江苏,CN-R-EC,华东,104.196,105.911,104.086,103.752,105.1,2.1,0.304,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-ZJ,浙江,CN-R-EC,华东,105.962,107.565,103.452,105.245,107.15,1.637,0.483,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-AH,安徽,CN-R-EC,华东,105.659,103.716,104.443,105.199,105.862,2.365,0.101,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-FJ,福建,CN-R-EC,华东,105.452,107.519,107.239,105.082,106.228,2.128,-0.163,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-JX,江西,CN-R-EC,华东,104.621,105.264,105.65,104.414,105.253,1.798,-0.028,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-SD,山东,CN-R-EC,华东,104.255,103.194,105.717,103.56,105.491,2.211,-0.166,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-HA,河南,CN-R-CC,华中,105.826,105.851,105.385,105.089,106.579,2.452,0.307,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-HB,湖北,CN-R-CC,华中,104.218,104.366,106.135,104.124,104.184,1.249,-0.081,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-HN,湖南,CN-R-CC,华中,103.827,105.273,103.423,103.743,104.529,1.597,-0.27,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-GD,广东,CN-R-SC,华南,105.294,106.663,106.515,104.951,105.7,2.026,-0.002,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-GX,广西,CN-R-SC,华南,104.755,103.927,107.167,104.282,105.566,1.576,-0.166,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-HI,海南,CN-R-SC,华南,104.371,102.945,105.649,103.86,104.86,2.268,-0.186,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-CQ,重庆,CN-R-SW,西南,103.899,102.394,103.1,103.871,105.149,1.031,0.071,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-SC,四川,CN-R-SW,西南,104.653,105.857,105.756,104.431,104.595,2.422,0.359,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-GZ,贵州,CN-R-SW,西南,104.071,102.143,106.487,103.048,104.756,1.074,0.401,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-YN,云南,CN-R-SW,西南,105.593,105.426,104.735,105.076,105.579,2.239,-0.118,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-XZ,西藏,CN-R-SW,西南,104.943,103.909,104.425,104.96,105.163,0.81,0.206,2016-01=100,国家统计局,2018-05-11,final
2018-04-01,2018,4,province,CN-SN,陕西,CN-R-NW,西北,105.532,104.33,104.439,104.98,105.563,2.428,0.201,2016-01=100,国家统计局,2018-05-11,final
